"","target","N_Day","mes","year","nivel","tmed","pDia","niv7","niv14","niv30","niv60","niv90","niv180","t7","t14","t30","t60","t90","t180","p30","p60","p90","p180","niv010","niv020","niv030"
"5671",-16,34690,12,1994,626.414,1.5,0,626.55575,626.669666666667,626.859612903226,627.33385147541,623.545091648352,617.046615138122,3.9875,5.82666666666667,7.49677419354839,9.16639344262295,10.8203296703297,17.0038674033149,10.2,109.9,350.4,525.8,-0.0369000000000028,-0.0312999999999988,-0.0204666666666678
"5678",-16.3,34697,12,1994,626.057,4,0,626.23725,626.395333333333,626.66264516129,627.233769508197,625.00341032967,617.482305524862,0.375,2.22666666666667,5.35967741935484,7.89180327868852,9.72967032967033,16.1558011049724,10.2,81.2,336.5,524.8,-0.0481999999999971,-0.0393500000000017,-0.034699999999998
"5685",-16.7,34704,1,1995,625.683,-1,0,625.870375,626.0536,626.393709677419,626.968413770492,626.13784989011,617.924275138122,3.1875,1.63333333333333,4.09354838709677,6.77295081967213,8.84505494505495,15.2690607734807,5,19.2,247.1,529.8,-0.0529999999999973,-0.0487500000000011,-0.0407666666666652
"5692",-16.7,34711,1,1995,625.282,8.5,0,625.4865,625.678133333333,626.081483870968,626.50968852459,626.820774065934,618.375567955801,3.15625,3.45,3.27903225806452,6.17459016393443,8.11153846153846,14.4292817679558,5,16.2,134.1,529.8,-0.0562999999999988,-0.0538999999999987,-0.0490999999999985
"5699",-16.6,34718,1,1995,624.961,2.25,15,625.0795,625.283066666667,625.719774193548,626.303114754098,626.798153186813,618.838590055249,4.21875,3.36666666666667,2.53225806451613,5.40819672131148,7.22967032967033,13.5632596685083,39.5,49.7,149.4,533.3,-0.0496999999999957,-0.0521999999999991,-0.0509999999999991
"5706",-16.6,34725,1,1995,624.638,8,0,624.813625,624.9456,625.366032258064,626.045459016393,626.635350989011,619.328805745856,4.9375,4.73333333333333,3.67741935483871,4.81803278688525,6.72967032967033,12.8008287292818,39.5,49.7,148.7,517.8,-0.0391999999999939,-0.0497500000000002,-0.0507666666666637
"5713",-17.1,34732,2,1995,624.23,8,0,624.437,624.624466666667,625.005709677419,625.739606557377,626.391856483516,619.833352707182,6.53125,5.58333333333333,4.38709677419355,4.56393442622951,6.29010989010989,12.1337016574586,34.5,39.5,120.7,466.1,-0.0567000000000007,-0.0492500000000007,-0.0519000000000005
"5720",-16.7,34739,2,1995,623.777,5.75,0,623.999875,624.217666666667,624.630838709677,625.404,625.955923076923,620.349631712707,7.96875,7.2,5.83870967741935,4.63360655737705,6.14725274725275,11.4638121546961,34.5,39.5,50.7,466.1,-0.0636999999999944,-0.0579999999999984,-0.0542333333333318
"5727",-16.9,34746,2,1995,623.34,9,0,623.560625,623.780466666667,624.249903225806,625.037950819672,625.658714285714,620.883570939227,6.53125,7.35,6.25,4.38770491803279,5.87252747252747,10.7897790055249,38.5,43.5,53.7,467.6,-0.0625999999999976,-0.0620499999999993,-0.0544333333333308
"5734",-16.6,34753,2,1995,622.89,4,1.3,623.11025,623.335133333333,623.837129032258,624.650852459016,625.361043956044,621.438018453039,8.84375,7.6,7.43548387096774,5.24180327868852,5.71043956043956,10.1348066298343,12.3,51.8,62,475.9,-0.0640999999999963,-0.0634999999999991,-0.0618333333333339
"5741",-16.5,34760,3,1995,622.43,8.25,0,622.662625,622.8862,623.396677419355,624.251573770492,625.017538461538,622.010930055249,6.59375,7.96666666666667,7.55645161290323,5.87295081967213,5.6032967032967,9.46353591160221,12.3,51.8,55.8,466.2,-0.0646000000000072,-0.0643000000000029,-0.0639333333333336
"5748",-16.6,34767,3,1995,621.942,4.75,0,622.18825,622.425133333333,622.943774193548,623.840491803279,624.648901098901,622.589576464088,5.6875,6,7.06451612903226,6.24180327868852,5.3532967032967,8.86685082872928,12.3,46.8,51.8,466.2,-0.0688999999999965,-0.0662500000000023,-0.0653666666666671
"5755",-16.6,34774,3,1995,621.435,9,0,621.6895,621.938666666667,622.477870967742,623.417590163934,624.254901098901,623.187267071823,7.875,6.91666666666667,7.41935483870968,6.68852459016393,5.34505494505494,8.45524861878453,10.8,47.3,52.3,445.2,-0.0724000000000046,-0.0700000000000045,-0.0677333333333346
"5762",-15.7,34781,3,1995,620.943,5.75,0,621.18925,621.439666666667,621.999903225806,622.979262295082,623.840857142857,623.792272596685,9.5625,8.7,7.64516129032258,7.40573770491803,5.84340659340659,8.30193370165746,8.8,12.8,52.3,402.3,-0.0711000000000013,-0.0710000000000036,-0.0687999999999988
"5769",-15.2,34788,3,1995,620.428,12.5,0,620.68625,620.9374,621.508806451613,622.51568852459,623.412978021978,624.293322320442,9.98537225,10.0421985333333,8.23009606451613,7.88742586885246,6.64157118681319,8.13554131491713,0.5,12.8,52.3,350.1,-0.0730000000000018,-0.0719499999999982,-0.0713000000000003
"5776",-14.6,34795,4,1995,619.907,14.25,0,620.1675,620.4268,621.004774193548,622.038754098361,622.973483516483,624.622604088398,12.09375,10.9421985333333,9.64945090322581,8.53906521311475,7.33113162637363,8.06371811049724,0.5,12.8,47.3,294.4,-0.0745999999999981,-0.0727499999999964,-0.0725666666666636
"5783",-14.2,34802,4,1995,619.361,14.5,0,619.63425,619.900466666667,620.491290322581,621.551557377049,622.522472527472,624.675955469613,14.15625,13.05,11.2784831612903,9.30136029508197,8.13058217582418,8.07753026519337,0,10.8,47.3,181.4,-0.0769000000000006,-0.0753500000000031,-0.0740000000000009
"5790",-13.6,34809,4,1995,618.815,12.5,1.3,619.089625,619.362,619.968451612903,621.052360655738,622.060956043956,624.417701325967,12.15625,13.0666666666667,11.8107412258065,9.707098,8.76245030769231,7.97393910497238,1.3,10.1,14.1,163.5,-0.0780999999999949,-0.076849999999996,-0.0756333333333297
"5797",-14,34816,4,1995,618.331,9.5,0,618.582375,618.8374,619.444806451613,620.547131147541,621.580692307692,624.091325635359,8.03125,9.93333333333333,11.2903225806452,9.68250783606557,8.92179096703297,7.80819324861878,42.8,43.3,55.6,176.8,-0.0722999999999956,-0.0750999999999976,-0.074866666666666
"5804",-13,34823,5,1995,617.794,15.5,0,618.061875,618.321533333333,618.918709677419,620.033868852459,621.089549450549,623.715294696133,13.5,10.85,12.008064516129,10.5144750491803,9.51794481318681,7.86620429834254,46.6,47.1,59.4,166.1,-0.0760999999999967,-0.0744000000000028,-0.0754999999999995
"5811",-12.5,34830,5,1995,617.36,15.5,10,617.54075,617.8018,618.393870967742,619.516524590164,620.59243956044,623.242220994475,16.65625,15.05,12.6451612903226,11.8054586557377,10.1992634945055,8.16040319337017,101.1,101.1,113.9,164.6,-0.0669999999999959,-0.0692499999999995,-0.071866666666665
"5818",-12.6,34837,5,1995,618.585,16,0,618.43175,618.028,618.235935483871,619.180967213115,620.212065934066,622.914370165746,12.65625,14.6,12.6048387096774,12.190704557377,10.6305821758242,8.23913247513812,198.6,198.6,207.4,261.1,0.111300000000006,0.0168499999999995,-0.0129999999999995
"5825",-12.2,34844,5,1995,618.163,17.5,0,618.388625,618.398533333333,618.148290322581,618.876721311475,619.849230769231,622.580314917127,14.4375,13.3833333333333,13.7338709677419,12.6743111147541,11.0454173406593,8.36896672928177,161.8,203.6,204.1,266.1,-0.0491999999999962,0.0223000000000013,-0.0120999999999981
"5832",-11.6,34851,6,1995,617.677,15,0,617.9175,618.1524,618.062741935484,618.576098360656,619.484021978022,622.224320441989,17,15.6,15.0967741935484,13.4467213114754,11.8119008571429,8.70736451933702,180,226.6,227.1,280.4,-0.0697999999999979,-0.032650000000001,-0.00910000000000082
"5839",-11,34858,6,1995,617.134,19,9,617.412,617.663933333333,617.986161290323,618.276885245902,619.116362637363,621.855220994475,16.875,17.0666666666667,15.4193548387097,13.8565573770492,12.7212415164835,9.06786175690608,193,239.6,240.1,291.9,-0.0736999999999966,-0.0702999999999974,-0.00883333333333288
"5853",-10.8,34872,6,1995,619.225,17.75,0,618.9525,618.3606,618.057,618.111721311475,618.661659340659,621.223033149171,17.75,16.6,16.5887096774194,14.9549180327869,13.8668459120879,9.90681203314917,123.8,303.6,327.4,379.7,0.134000000000003,0.0811000000000035,0.0308333333333356
"5860",-10.4,34879,6,1995,619.04,20.25,0,619.1645,619.0474,618.297774193548,618.197704918033,618.546758241758,620.952104972376,19.875,18.8833333333333,17.3145161290323,16.1598360655738,14.6043956043956,10.6650993259669,125.3,288.1,330.9,383.2,-0.00600000000000591,0.0939999999999998,0.0408666666666666
"5867",-10.1,34886,7,1995,618.71,18.25,0,618.87625,619.019066666667,618.580483870968,618.310344262295,618.448494505495,620.683795580111,20.25,20.05,18.3548387096774,16.7991803278689,15.2362637362637,11.350182198895,106.8,290.8,337.4,384.7,-0.0454999999999927,0.00325000000000273,0.0468333333333362
"5874",-9.2,34893,7,1995,618.22,22.5,0,618.47125,618.671333333333,618.813903225806,618.391721311475,618.359406593407,620.414563535912,21.25,20.9166666666667,19.5725806451613,17.5245901639344,15.8159340659341,12.014546839779,32.3,140.8,337.4,384.7,-0.0620000000000005,-0.0514999999999986,0.00200000000000197
"5881",-8.5,34900,7,1995,617.695,26,0,617.9525,618.211333333333,618.649870967742,618.312967213115,618.271978021978,620.140110497238,23.625,22.4333333333333,21.3467741935484,18.7131147540984,16.7362637362637,12.8059833038674,10,133.8,336.1,350.2,-0.0739999999999895,-0.0659999999999968,-0.0494999999999967
"5888",-6.8,34907,7,1995,617.214,26.5,0,617.462375,617.708266666667,618.247548387097,618.221,618.185824175824,619.857303867403,26.4375,24.9666666666667,22.8064516129032,20.0081967213115,18.206043956044,13.5974197679558,10,131.8,294.6,350.2,-0.0685999999999922,-0.0717999999999961,-0.0635333333333316
"5909",-6.6,34928,8,1995,617.935,23.75,0,617.690875,617.5935,617.473306451613,618.107844262295,618.049104395604,619.107732044199,22.625,22.4166666666667,23.9677419354839,22.4631147540984,20.1950549450549,15.4427236353591,174.5,184.5,313.3,520.7,0.0478999999999928,0.0410499999999956,0.00283333333333076
"5944",-9.7,34963,9,1995,622.852,12,0,621.949875,621.618166666667,621.295775483871,619.474877704918,619.160907032967,618.900472596685,14.09375,15.6333333333333,17.0241935483871,20.1188524590164,20.6703296703297,17.3142705966851,88.7,365.2,375.2,702.6,0.1702,0.0805999999999983,0.096399999999998
"5972",-9.7,34991,10,1995,622.674,17.25,0,622.84675,622.9816,623.052451612903,622.055508852459,620.551522417582,619.415433922652,15.25,15.8166666666667,15.0403225806452,16.3360655737705,18.760989010989,17.8190607734807,62.8,155,396.5,712.6,-0.0456000000000017,-0.0331999999999994,0.0187333333333337
"5979",-10.1,34998,10,1995,622.3,16,0,622.492375,622.669266666667,622.955935483871,622.328787540984,620.939005934066,619.569677016575,14.65625,14.8,15.3467741935484,15.7622950819672,17.8214285714286,18.0414364640884,26.6,126.2,406.3,700.9,-0.0524000000000001,-0.0437000000000012,-0.0342999999999999
"5986",-10.4,35005,11,1995,621.846,13,0,622.078125,622.284266666667,622.669064516129,622.431238360656,621.316368571429,619.728196353591,14.28125,14.3666666666667,15.1048387096774,15.2418032786885,17.0412087912088,18.0290055248619,26.6,126.2,348.3,697.1,-0.0619000000000028,-0.0562999999999988,-0.0461333333333338
"5993",-10.7,35012,11,1995,621.37,11.75,0,621.61025,621.844066666667,622.308225806452,622.462491803279,621.632187252747,619.882290276243,10.3125,12.25,13.7016129032258,14.4016393442623,16.0906593406593,17.7886740331492,12.6,102.1,290.3,547.6,-0.067999999999995,-0.0625499999999988,-0.0575666666666658
"6000",-11.1,35019,11,1995,620.896,7.75,0,621.129255,621.369736,621.885807741935,622.429525245902,621.891495384615,619.978202099447,9.65625,9.86666666666667,12.2258064516129,13.6270491803279,15.0769230769231,17.6436464088398,21.1,89.9,243.1,556.4,-0.0684000000000083,-0.0672000000000025,-0.0626000000000014
"6007",-11.4,35026,11,1995,620.383,8.5,0,620.63475,620.881069333333,621.428581935484,622.219361311475,621.987945934066,620.067168950276,8.5,9.16666666666667,10.7903225806452,13.0286885245902,14.1813186813187,17.4129834254144,23.1,40.4,140,551.9,-0.0711999999999989,-0.06995,-0.0675666666666643
"6014",-11.8,35033,11,1995,620.212,6,1.5,620.294125,620.469866666667,620.986904516129,621.871197377049,621.930610769231,620.162666187845,6.65625,7.51666666666667,8.95967741935484,12.1762295081967,13.2554945054945,17.0262430939227,52.8,79.4,179,569.9,-0.0385999999999967,-0.0539019999999994,-0.0589666666666668
"6021",-12.2,35040,12,1995,619.883,2.5,0,620.015,620.150733333333,620.58184,621.501000655738,621.828346593407,620.266157900552,5.96875,6.33333333333333,7.83870967741935,10.9713114754098,12.3571428571429,16.5801104972376,66.1,78.7,168.2,568.2,-0.0466000000000008,-0.0465499999999963,-0.0540333333333327
"6028",-13.9,35047,12,1995,621.823,-0.5,0,620.96925,620.532733333333,620.542322580645,621.280115409836,621.816890549451,620.383760110497,4.53125,5.43333333333333,6.54838709677419,9.64754098360656,11.4395604395604,16.225138121547,95.9,119.8,186.3,531,0.188299999999992,0.0757999999999981,0.0265666666666675
"6035",-17,35054,12,1995,627.61,7.75,0,625.9306375,623.558406666667,621.829874193548,621.715477704918,622.163847692308,620.670180552486,3.71875,4.43333333333333,5.68548387096774,8.39754098360656,10.6758241758242,15.6491712707182,168.4,189,220.8,596,0.623099999999999,0.3733,0.236300000000002
"6042",-17.6,35061,12,1995,628.259,2.5,0,627.79975,626.81554,623.516648387097,622.343412131147,622.516265274725,621.006821436464,7.75,5.6,5.64516129032258,7.68032786885246,10.293956043956,15.1560773480663,142.9,194.2,220.8,603,0.0333600000000047,0.420100000000002,0.2641
"6049",-18.1,35068,1,1996,628.232,3,0,628.241875,628.004933333333,625.345390322581,623.069166229508,622.899561978022,621.371854585635,4.625,6.43333333333333,5.51612903225806,6.75,9.36263736263736,14.5690607734807,147.6,202.7,224.8,609,0.0500999999999976,0.318449999999996,0.276566666666668
"6056",-18.7,35075,1,1996,628.8092,3.5,5.5,628.4077375,628.330993333333,627.170096774194,623.871918032787,623.308758681319,621.761246298342,4.15625,4.48333333333333,5.11290322580645,6.11065573770492,8.46153846153846,13.8950276243094,153.8,257.2,273.6,667.3,0.050120000000004,0.0649600000000021,0.24034
"6063",-18.4,35082,1,1996,627.821,8.25,0,628.1358375,628.23596,628.104658064516,624.684680327869,623.71004989011,622.155740773481,6.90625,5.66666666666667,6.08064516129032,5.92622950819672,7.8543956043956,13.232044198895,94.3,262.7,283.8,680.3,-0.0463999999999942,-0.0174499999999966,-0.0059000000000007
"6070",-18.3,35089,1,1996,626.519,3.5,8.5,627.67841,627.912865333333,628.101344516129,625.511783278689,624.109404615385,622.554095911602,5.1875,5.9,5.58870967741935,5.54918032786885,7.12087912087912,12.3936464088398,154.8,333.7,347.5,753.8,-0.1702,-0.0786000000000001,-0.0493666666666665
"6077",-18.7,35096,2,1996,626.531,3.5,0.5,626.7035375,627.235772,627.774063870968,626.256952131148,624.469671648352,622.922857237569,5,5.2,5.36290322580645,5.48360655737705,6.44230769230769,11.6754143646409,176.6,325.5,378.3,726.6,-0.123994000000005,-0.0642500000000041,-0.0629000000000019
"6084",-18.9,35103,2,1996,626.513,5.75,7.5,626.111125,626.399086666667,627.283160645161,626.950755409836,624.813869450549,623.255227403315,4.5625,4.86666666666667,5.48387096774194,5.37295081967213,6.04120879120879,11.0041436464088,176.8,295.7,392.3,677.1,-0.0338999999999942,-0.0585999999999956,-0.0614999999999971
"6091",-19,35110,2,1996,626.665,3.5,0,626.63025,626.3612,626.890470322581,627.486642295082,625.240956923077,623.596260552486,4.25,4.31666666666667,5.08064516129032,5.39754098360656,5.63186813186813,10.2845303867403,122.3,240.1,385,582.6,0.0634999999999991,0.00964999999999918,-0.0499000000000024
"6098",-19,35117,2,1996,626.547,-0.75,0,626.56925,626.5954,626.614181935484,627.349950491803,625.699275604396,623.860647292818,2.625,3.43333333333333,4.2258064516129,5.01639344262295,5.16208791208791,9.62845303867403,107.3,211.6,382.5,522.5,-0.0113999999999919,0.0508000000000038,-0.0858466666666648
"6105",-18.9,35124,2,1996,626.648,8,0,626.583125,626.578133333333,626.509387096774,627.186442295082,626.184418461538,624.073080994475,4.84375,4.03333333333333,4.29838709677419,4.86885245901639,5.1043956043956,9.13259668508287,35.3,199.6,343.5,522.5,0.0134000000000015,0.00285000000000082,-0.0206500000000005
"6112",-19.1,35131,3,1996,626.686,0.75,7.5,626.6645,626.6222,626.594419354839,627.006753770492,626.698264615385,624.280017237569,5.5,4.98333333333333,4.32258064516129,4.90573770491803,5.04120879120879,8.65469613259669,23,200.3,341.7,509.9,0.0100000000000023,0.00335000000000036,0.013100000000001
"6119",-19.4,35138,3,1996,626.741,5.75,0.5,626.707125,626.6858,626.633612903226,626.812943934426,627.127934945055,624.488337679558,4.14375,5.09333333333333,4.51290322580645,4.85491803278688,5.02637362637363,8.19696132596685,12,138.3,301.1,486.9,0.00639999999999645,0.0103999999999985,0.00249999999999773
"6126",-19.5,35145,3,1996,626.678,9,0,626.715625,626.7094,626.657548387097,626.672353770492,627.142900879121,624.662464751381,6.28125,5.17666666666667,5.01290322580645,4.81393442622951,5.18296703296703,7.89447513812155,12,134.3,228.6,449.4,-0.00180000000000291,0.00110000000000241,0.00443333333333461
"6133",-19.2,35152,3,1996,627.375,10.75,0,626.931875,626.833466666667,626.751,626.631557377049,627.076845934066,624.804613922652,11.53125,8.9,7.10161290322581,5.58852459016393,5.50164835164835,7.8475138121547,18.5,67.3,220.6,441.4,0.0659999999999968,0.0338000000000022,0.0256333333333335
"6140",-19.5,35159,4,1996,627.82,4.75,0,627.640625,627.280333333333,626.983903225806,626.768245901639,627.033703076923,624.976536574586,8.727061125,10.0877659333333,7.44246738709677,5.96666375409836,5.77160976923077,7.52882038121547,21.4,37.9,215,430.3,0.0918000000000006,0.0537500000000023,0.0382333333333349
"6147",-19.2,35166,4,1996,627.825,13.5,0,627.8165,627.722466666667,627.238225806452,626.937327868852,626.986253626374,625.159525524862,9.34375,9.32109926666667,8.8247254516129,6.60190965573771,6.20842295604396,7.28434524309392,13.7,25.2,160.5,434.1,0.0125,0.0566000000000031,0.0373666666666698
